,position,total_points,transfers_change,selected,was_home,teamsStrDiff,lag_influence,lag_creativity,lag_threat,clean_sheets
5444,DEF,2,5390,23072,True,-175.0,18.8,100.3,6.0,0
6173,DEF,1,2984,26325,False,25.0,15.6,28.8,15.0,0
7637,DEF,2,-1690,24821,True,-315.0,7.6,21.0,2.0,0
8378,DEF,2,-11,24977,False,-35.0,18.2,19.1,0.0,0
9124,DEF,2,-989,24035,True,-45.0,11.2,15.4,0.0,0
10632,DEF,8,-2765,22199,True,-310.0,0.0,0.0,0.0,0
12790,DEF,9,-1214,26270,True,-225.0,11.2,1.3,4.0,1
13546,DEF,7,27917,56063,False,60.0,14.2,34.9,6.0,0
14319,DEF,9,32756,90622,True,-135.0,43.0,20.3,28.0,0
15102,DEF,5,304636,419655,False,45.0,43.0,63.1,25.0,0
15899,DEF,6,64150,470239,True,-155.0,29.0,22.2,10.0,1
16706,DEF,3,28022,497814,False,-15.0,11.8,20.9,4.0,0
17518,DEF,1,293676,797538,True,15.0,6.8,15.6,17.0,0
18467,DEF,1,116990,995436,True,-165.0,26.4,135.1,13.0,0
19977,DEF,5,67771,931952,True,-230.0,0.0,1.4,11.0,0
20879,DEF,2,587234,1534171,False,20.0,24.8,47.3,7.0,0
20880,DEF,3,587234,1534171,False,-10.0,11.0,32.0,4.0,0
21351,DEF,1,175288,2645597,True,-45.0,27.2,39.4,4.0,0
22086,DEF,2,-323351,1367133,False,-80.0,1.8,1.5,0.0,0
22930,DEF,1,-184212,1184960,False,-260.0,19.4,32.6,5.0,0
23776,DEF,2,-64740,1122130,True,-45.0,21.6,5.4,4.0,0
26660,DEF,1,-125608,835562,False,-10.0,17.2,2.8,19.0,0
27544,DEF,2,-47180,791698,True,-45.0,9.4,29.3,0.0,0
28617,DEF,4,-101576,676523,False,-10.0,30.8,90.5,23.0,0
29539,DEF,5,-13950,675429,True,-120.0,38.6,19.8,6.0,0
323,GK,3,0,716489,False,245.0,0.0,0.0,0.0,0
30048,GK,3,0,716489,False,190.0,26.2,0.0,0.0,0
951,GK,2,25552,894466,True,140.0,26.2,0.0,0.0,0
30676,GK,2,25552,894466,True,125.0,29.0,0.0,0.0,0
1585,GK,5,-62779,858867,False,265.0,29.0,0.0,0.0,0
31310,GK,5,-62779,858867,False,65.0,49.6,0.1,0.0,0
2280,GK,8,11091,911828,True,-45.0,49.6,0.1,0.0,1
32005,GK,8,11091,911828,True,120.0,29.4,0.0,0.0,1
2991,GK,2,89564,1063688,False,270.0,29.4,0.0,0.0,0
32716,GK,2,89564,1063688,False,195.0,9.0,0.0,0.0,0
3708,GK,3,17235,1092681,True,95.0,9.0,0.0,0.0,0
33433,GK,3,17235,1092681,True,90.0,26.0,0.0,0.0,0
4469,GK,4,-22069,1078956,False,200.0,26.0,0.0,0.0,0
34194,GK,4,-22069,1078956,False,120.0,48.4,0.0,0.0,0
5237,GK,1,1547,1096494,False,270.0,48.4,0.0,0.0,0
34962,GK,1,1547,1096494,False,105.0,11.8,0.0,0.0,0
5965,GK,8,24894,1139323,True,140.0,11.8,0.0,0.0,1
35690,GK,8,24894,1139323,True,120.0,17.2,10.0,0.0,1
6696,GK,7,66810,1221340,True,140.0,17.2,10.0,0.0,1
36421,GK,7,66810,1221340,True,120.0,14.8,0.0,0.0,1
7428,GK,6,50402,1283080,False,315.0,14.8,0.0,0.0,0
37153,GK,6,50402,1283080,False,55.0,29.2,0.0,0.0,0
8168,GK,7,13196,1304429,True,140.0,29.2,0.0,0.0,1
37893,GK,7,13196,1304429,True,40.0,23.8,0.0,0.0,1
8911,GK,3,46040,1367703,False,15.0,23.8,0.0,0.0,0
38636,GK,3,46040,1367703,False,-75.0,27.6,0.0,0.0,0
11176,GK,3,-59965,1003592,False,300.0,0.0,0.0,0.0,0
40901,GK,3,-59965,1003592,False,220.0,24.4,0.0,0.0,0
11902,GK,6,68437,1090993,True,20.0,24.4,0.0,0.0,1
41627,GK,6,68437,1090993,True,0.0,23.4,0.0,0.0,1
12592,GK,2,29611,1120359,True,-125.0,23.4,0.0,0.0,0
42317,GK,2,29611,1120359,True,-65.0,15.2,0.0,0.0,0
13329,GK,6,50434,1182431,False,325.0,15.2,0.0,0.0,1
43054,GK,6,50434,1182431,False,110.0,5.0,0.0,0.0,1
14101,GK,1,39842,1226786,True,-40.0,5.0,0.0,0.0,0
43826,GK,1,39842,1226786,True,-40.0,10.4,0.0,0.0,0
14882,GK,6,200279,1469419,False,270.0,10.4,0.0,0.0,1
44607,GK,6,200279,1469419,False,240.0,11.4,0.0,0.0,1
15675,GK,2,68926,1535321,True,50.0,11.4,0.0,0.0,0
45400,GK,2,68926,1535321,True,120.0,13.6,0.0,0.0,0
16479,GK,2,-2664,1532542,False,20.0,13.6,0.0,0.0,0
46204,GK,2,-2664,1532542,False,30.0,31.2,0.0,0.0,0
24392,GK,3,-20087,912408,True,140.0,0.0,0.0,0.0,0
54117,GK,3,-20087,912408,True,125.0,26.2,0.3,0.0,0
25370,GK,3,106168,1042064,False,315.0,26.2,0.3,0.0,0
55095,GK,3,106168,1042064,False,145.0,32.8,0.0,0.0,0
25371,GK,2,106168,1042064,False,275.0,32.8,0.0,0.0,0
55096,GK,2,106168,1042064,False,180.0,31.4,0.0,0.0,0
26397,GK,3,-8683,1014402,False,270.0,31.4,0.0,0.0,0
56122,GK,3,-8683,1014402,False,175.0,44.6,0.0,0.0,0
27306,GK,2,-5169,1011562,True,10.0,44.6,0.0,0.0,0
57031,GK,2,-5169,1011562,True,0.0,27.8,0.0,0.0,0
28302,GK,1,-13787,996860,False,210.0,27.8,0.0,0.0,0
58027,GK,1,-13787,996860,False,205.0,17.0,0.0,0.0,0
29299,GK,6,51414,1058813,True,140.0,17.0,0.0,0.0,1
59024,GK,6,51414,1058813,True,130.0,14.8,0.0,0.0,1
322,GK,3,0,1900454,False,45.0,0.0,0.0,0.0,0
950,GK,10,50058,2110039,True,-90.0,21.2,0.0,0.0,0
1584,GK,5,147346,2325077,False,45.0,38.2,0.0,0.0,0
2279,GK,2,274783,2672692,False,90.0,58.0,0.0,0.0,0
2990,GK,4,151601,2862415,True,-265.0,2.0,0.0,0.0,0
3707,GK,2,130695,3007688,False,-95.0,76.0,0.0,0.0,0
4468,GK,6,161286,3189975,True,60.0,29.0,0.0,0.0,1
5236,GK,1,282165,3467090,True,-180.0,16.4,0.0,0.0,0
5964,GK,1,93651,3580526,False,-15.0,11.0,0.0,0.0,0
6695,GK,3,175355,3767525,True,0.0,30.6,0.0,0.0,0
7427,GK,1,30799,3798638,False,45.0,21.8,0.0,0.0,0
8167,GK,2,19566,3823410,True,0.0,9.8,0.0,0.0,0
8910,GK,3,59086,3897797,False,100.0,22.6,0.0,0.0,0
9663,GK,2,22614,3924427,True,0.0,33.0,0.0,0.0,0
12591,GK,8,-110893,3391533,True,-120.0,0.0,0.0,0.0,1
13328,GK,10,116,3419880,False,-205.0,18.8,0.0,0.0,1
14100,GK,11,91070,3521180,True,-110.0,59.4,0.0,0.0,1
14881,GK,3,304256,3855483,False,115.0,61.0,0.0,0.0,0
15674,GK,3,48515,3898229,True,0.0,23.4,0.0,0.0,0
16478,GK,1,-18218,3879631,False,20.0,27.8,0.0,0.0,0
18191,GK,3,-51686,3723933,False,80.0,39.2,0.0,0.0,0
19003,GK,2,-8249,3729300,True,0.0,45.4,0.0,0.0,0
19746,GK,13,-2039,3787456,False,50.0,33.2,0.0,0.0,0
20624,GK,2,133336,3931586,True,50.0,80.0,0.0,0.0,0
21256,GK,3,28286,3753333,True,-185.0,22.2,0.0,0.0,0
21851,GK,2,-92671,3869497,False,40.0,28.2,0.0,0.0,0
26396,GK,1,-138950,2544559,True,-270.0,0.0,0.0,0.0,0
27305,GK,3,-36225,2512104,False,20.0,52.6,0.0,0.0,0
28301,GK,2,-36944,2465787,True,10.0,66.6,0.0,0.0,0
29298,GK,4,-51239,2417752,False,-210.0,4.6,0.0,0.0,0
38404,MID,1,176,255,True,110.0,0.0,0.0,0.0,0
30134,MID,2,0,20548,True,-60.0,0.0,0.0,0.0,0
30754,MID,2,-1450,22932,False,25.0,11.4,38.1,17.0,0
31400,MID,2,-2735,21092,True,-35.0,6.0,3.5,0.0,0
32097,MID,2,-1296,20560,False,30.0,13.2,15.8,4.0,0
32810,MID,2,-1996,19177,True,-230.0,7.0,5.9,7.0,0
33527,MID,2,-538,18970,False,-20.0,6.0,0.7,0.0,0
34301,MID,2,57,19374,True,-220.0,10.2,6.4,11.0,0
35056,MID,3,-619,18929,True,-40.0,15.0,23.8,39.0,1
35785,MID,2,-97,19020,False,-5.0,13.0,13.3,45.0,0
36516,MID,3,47,19274,False,-5.0,2.8,0.2,3.0,1
40998,MID,1,-612,15489,True,-45.0,0.0,0.0,0.0,0
41717,MID,11,35,15596,False,-70.0,7.8,11.0,0.0,1
42408,MID,1,1739,17624,False,-60.0,50.2,6.8,33.0,0
43151,MID,2,427,18039,True,-305.0,4.8,12.3,4.0,0
43924,MID,2,-145,17968,False,15.0,2.6,1.3,4.0,0
44706,MID,3,-259,17907,True,-45.0,12.2,6.3,2.0,1
47117,MID,1,-893,16288,False,-255.0,0.0,0.0,0.0,0
48041,MID,8,156,16541,True,-40.0,0.8,0.4,0.0,0
49576,MID,2,-583,16866,True,-75.0,7.0,0.3,2.0,0
50464,MID,1,-50,16878,False,-60.0,15.2,45.0,5.0,0
51684,MID,1,195,17069,False,60.0,17.2,25.3,13.0,0
52528,MID,2,-278,16801,False,-115.0,8.4,3.3,1.0,0
54224,MID,1,-430,16204,False,10.0,0.0,0.0,0.0,0
55228,MID,1,113,16425,True,-35.0,0.0,0.0,0.0,0
56239,MID,1,-209,16179,True,-125.0,4.2,0.3,0.0,0
57138,MID,1,28,16249,False,-125.0,8.6,1.1,2.0,0
58171,MID,3,63,16402,True,-15.0,7.8,0.8,5.0,1
59131,MID,2,45,16478,False,-150.0,22.0,6.6,9.0,0
136,MID,4,0,93427,False,80.0,0.8,0.8,0.0,0
29861,MID,4,0,93427,False,5.0,0.6,0.8,2.0,0
781,MID,2,4046,105836,True,-45.0,0.6,0.8,2.0,0
30506,MID,2,4046,105836,True,-85.0,2.6,11.3,6.0,0
1393,MID,8,-16255,90370,False,-175.0,2.6,11.3,6.0,1
31118,MID,8,-16255,90370,False,-145.0,35.0,10.3,7.0,1
2083,MID,1,-6779,84928,False,-180.0,35.0,10.3,7.0,0
31808,MID,1,-6779,84928,False,-250.0,1.4,19.4,2.0,0
2788,MID,3,42490,134032,True,-35.0,1.4,19.4,2.0,1
32513,MID,3,42490,134032,True,-180.0,10.2,59.7,4.0,1
3505,MID,3,-9517,122677,False,105.0,10.2,59.7,4.0,1
33230,MID,3,-9517,122677,False,45.0,12.0,12.3,21.0,1
4242,MID,1,-13684,109299,True,-135.0,12.0,12.3,21.0,0
33967,MID,1,-13684,109299,True,-5.0,2.2,29.3,4.0,0
5030,MID,5,12163,127555,True,15.0,2.2,29.3,4.0,0
34755,MID,5,12163,127555,True,25.0,16.6,20.4,14.0,0
5757,MID,1,-16270,107342,False,5.0,16.6,20.4,14.0,0
35482,MID,1,-16270,107342,False,-55.0,3.6,28.8,2.0,0
6488,MID,1,-15659,91887,False,75.0,3.6,28.8,2.0,0
36213,MID,1,-15659,91887,False,-70.0,5.6,12.6,26.0,0
7219,MID,3,-8321,84098,True,-165.0,5.6,12.6,26.0,1
36944,MID,3,-8321,84098,True,-125.0,19.2,74.8,10.0,1
7955,MID,2,-6594,77596,False,15.0,19.2,74.8,10.0,0
37680,MID,2,-6594,77596,False,30.0,11.4,27.5,0.0,0
8698,MID,2,-2812,75230,True,-45.0,11.4,27.5,0.0,0
38423,MID,2,-2812,75230,True,5.0,8.0,22.4,4.0,0
9447,MID,2,-4901,70368,False,-65.0,8.0,22.4,4.0,0
39172,MID,2,-4901,70368,False,0.0,12.6,40.7,3.0,0
10200,MID,15,-526,70130,True,-45.0,12.6,40.7,3.0,1
39925,MID,15,-526,70130,True,-5.0,46.4,54.3,7.0,1
10957,MID,6,13897,84991,True,-90.0,46.4,54.3,7.0,1
40682,MID,6,13897,84991,True,-35.0,32.2,67.5,6.0,1
11703,MID,2,21811,107589,False,70.0,32.2,67.5,6.0,0
41428,MID,2,21811,107589,False,-110.0,6.2,5.5,3.0,0
12391,MID,2,36263,150539,True,5.0,6.2,5.5,3.0,0
42116,MID,2,36263,150539,True,-125.0,6.2,15.6,2.0,0
13105,MID,1,131,144284,False,75.0,6.2,15.6,2.0,0
42830,MID,1,131,144284,False,65.0,9.6,28.0,9.0,0
13877,MID,1,-27591,116112,True,-310.0,9.6,28.0,9.0,0
43602,MID,1,-27591,116112,True,-190.0,0.2,7.7,5.0,0
14652,MID,2,-11738,105154,False,50.0,0.2,7.7,5.0,0
44377,MID,2,-11738,105154,False,15.0,8.0,36.7,12.0,0
15441,MID,3,-2402,103788,True,-45.0,8.0,36.7,12.0,1
45166,MID,3,-2402,103788,True,-5.0,5.2,46.6,21.0,1
16242,MID,4,-846,103276,False,130.0,5.2,46.6,21.0,0
45967,MID,4,-846,103276,False,-65.0,32.4,82.3,19.0,0
17052,MID,2,-1280,102332,True,-45.0,32.4,82.3,19.0,0
46777,MID,2,-1280,102332,True,0.0,4.2,2.3,0.0,0
17899,MID,2,-11022,89721,True,-230.0,4.2,2.3,0.0,0
47624,MID,2,-11022,89721,True,-5.0,6.8,62.4,3.0,0
18819,MID,2,-4580,86433,False,50.0,6.8,62.4,3.0,1
48544,MID,2,-4580,86433,False,-55.0,16.8,68.8,14.0,1
19502,MID,3,-2291,84976,True,-155.0,16.8,68.8,14.0,1
49227,MID,3,-2291,84976,True,-80.0,4.8,16.3,13.0,1
20350,MID,2,-818,84312,False,75.0,4.8,16.3,13.0,0
50075,MID,2,-818,84312,False,20.0,6.0,9.6,19.0,0
21152,MID,3,8658,130810,True,-175.0,6.0,9.6,19.0,1
50877,MID,3,8658,130810,True,-125.0,7.6,43.3,17.0,1
21603,MID,5,5,93033,False,145.0,7.6,43.3,17.0,0
51328,MID,5,5,93033,False,35.0,30.4,95.2,2.0,0
22446,MID,6,2336,95617,False,110.0,30.4,95.2,2.0,0
52171,MID,6,2336,95617,False,50.0,37.6,100.9,8.0,0
23291,MID,3,-2590,93143,True,-225.0,37.6,100.9,8.0,1
53016,MID,3,-2590,93143,True,-165.0,11.6,28.4,57.0,1
24140,MID,15,-5293,87953,False,75.0,11.6,28.4,57.0,1
53865,MID,15,-5293,87953,False,0.0,72.4,44.3,79.0,1
25049,MID,2,8096,96747,True,-315.0,72.4,44.3,79.0,0
54774,MID,2,8096,96747,True,5.0,4.8,10.4,1.0,0
26110,MID,3,3241,101239,True,-45.0,4.8,10.4,1.0,1
55835,MID,3,3241,101239,True,0.0,6.0,27.0,0.0,1
27051,MID,3,-1414,100303,False,75.0,6.0,27.0,0.0,1
56776,MID,3,-1414,100303,False,-15.0,3.4,29.6,15.0,1
27964,MID,2,-6003,93753,True,-310.0,3.4,29.6,15.0,0
57689,MID,2,-6003,93753,True,-265.0,3.8,1.3,0.0,0
44557,DEF,1,0,2144,False,-15.0,0.0,0.0,0.0,0
45349,DEF,1,69,2357,True,-235.0,17.6,0.8,0.0,0
46153,DEF,1,-3,2395,False,65.0,10.4,0.5,0.0,0
47852,DEF,1,-49,2621,True,-80.0,0.0,0.0,0.0,0
48692,DEF,1,0,2761,False,30.0,0.0,0.0,0.0,0
49418,DEF,2,-38,2806,True,-40.0,2.8,0.4,0.0,0
52366,DEF,2,-104,3647,True,-65.0,0.0,0.0,0.0,0
53212,DEF,1,-71,3651,False,-55.0,16.8,0.3,2.0,0
54062,DEF,1,-16,3737,True,-40.0,10.4,10.3,0.0,0
56055,DEF,1,-133,3842,True,-310.0,0.0,0.0,0.0,0
313,DEF,2,0,293741,False,245.0,0.0,0.0,0.0,0
30038,DEF,2,0,293741,False,190.0,26.4,12.6,2.0,0
941,DEF,2,25781,392028,True,140.0,26.4,12.6,2.0,0
30666,DEF,2,25781,392028,True,125.0,19.8,50.2,0.0,0
1575,DEF,2,-17337,395601,False,265.0,19.8,50.2,0.0,0
31300,DEF,2,-17337,395601,False,65.0,12.6,19.2,0.0,0
2270,DEF,6,1223,416484,True,-45.0,12.6,19.2,0.0,1
31995,DEF,6,1223,416484,True,120.0,22.2,19.8,2.0,1
2981,DEF,11,54070,504069,False,270.0,22.2,19.8,2.0,0
32706,DEF,11,54070,504069,False,195.0,54.6,35.7,21.0,0
3698,DEF,2,140724,671040,True,95.0,54.6,35.7,21.0,0
33423,DEF,2,140724,671040,True,90.0,21.6,66.7,0.0,0
5227,DEF,1,-7100,680677,False,270.0,19.2,53.3,19.0,0
34952,DEF,1,-7100,680677,False,105.0,19.8,26.8,2.0,0
15665,DEF,1,8801,244046,True,50.0,0.0,0.0,0.0,0
45390,DEF,1,8801,244046,True,120.0,6.4,15.5,2.0,0
17281,DEF,2,31882,282628,True,190.0,2.6,1.9,0.0,0
47006,DEF,2,31882,282628,True,0.0,25.4,77.5,13.0,0
18180,DEF,2,160838,474799,False,270.0,25.4,77.5,13.0,0
47905,DEF,2,160838,474799,False,160.0,27.0,38.3,4.0,0
18181,DEF,4,160838,474799,True,150.0,27.0,38.3,4.0,0
47906,DEF,4,160838,474799,True,-55.0,22.4,10.7,0.0,0
20615,DEF,1,-6240,403101,True,-125.0,15.8,56.5,5.0,0
50340,DEF,1,-6240,403101,True,-140.0,11.8,43.4,2.0,0
22685,DEF,4,-35633,328932,True,200.0,0.0,0.0,0.0,0
52410,DEF,4,-35633,328932,True,150.0,20.2,26.3,6.0,0
23531,DEF,1,12861,343272,False,245.0,20.2,26.3,6.0,0
53256,DEF,1,12861,343272,False,120.0,18.0,61.1,13.0,0
24381,DEF,2,38326,383981,True,140.0,18.0,61.1,13.0,0
54106,DEF,2,38326,383981,True,125.0,27.0,70.2,6.0,0
25354,DEF,2,132841,566731,False,315.0,27.0,70.2,6.0,0
55079,DEF,2,132841,566731,False,145.0,14.2,23.8,2.0,0
25355,DEF,1,132841,566731,False,275.0,14.2,23.8,2.0,0
55080,DEF,1,132841,566731,False,180.0,28.6,47.0,31.0,0
26383,DEF,9,-28754,489743,False,270.0,28.6,47.0,31.0,0
56108,DEF,9,-28754,489743,False,175.0,63.4,72.8,44.0,0
27294,DEF,13,3823,496293,True,10.0,63.4,72.8,44.0,1
57019,DEF,13,3823,496293,True,0.0,44.0,12.9,44.0,1
29287,DEF,8,-48256,451372,True,140.0,0.0,0.0,0.0,1
59012,DEF,8,-48256,451372,True,130.0,29.2,93.9,12.0,1
385,GK,9,0,2252615,True,25.0,29.2,93.9,12.0,1
30110,GK,9,0,2252615,True,65.0,0.0,0.0,0.0,1
1008,GK,2,96355,2684767,False,50.0,0.0,0.0,0.0,0
30733,GK,2,96355,2684767,False,65.0,39.6,0.0,0.0,0
3061,GK,2,-236786,2297688,True,-85.0,22.2,0.0,0.0,0
32786,GK,2,-236786,2297688,True,-20.0,41.0,0.0,0.0,0
3778,GK,7,-185985,2124558,False,175.0,41.0,0.0,0.0,1
33503,GK,7,-185985,2124558,False,55.0,32.2,0.0,0.0,1
4549,GK,2,-68576,2063287,True,25.0,32.2,0.0,0.0,0
34274,GK,2,-68576,2063287,True,60.0,10.0,0.2,0.0,0
5307,GK,2,-261858,1795903,True,25.0,10.0,0.2,0.0,0
35032,GK,2,-261858,1795903,True,-25.0,15.6,0.0,0.0,0
6035,GK,3,-126198,1686805,False,190.0,15.6,0.0,0.0,0
35760,GK,3,-126198,1686805,False,155.0,31.8,0.0,0.0,0
6766,GK,2,-160395,1526546,True,-240.0,31.8,0.0,0.0,0
36491,GK,2,-160395,1526546,True,-205.0,49.2,0.0,0.0,0
7498,GK,6,-50451,1484326,False,165.0,49.2,0.0,0.0,1
37223,GK,6,-50451,1484326,False,90.0,16.4,0.0,0.0,1
8238,GK,8,4278,1500552,True,35.0,16.4,0.0,0.0,1
37963,GK,8,4278,1500552,True,-120.0,22.6,0.0,0.0,1
8982,GK,9,-10823,1491238,False,125.0,22.6,0.0,0.0,1
38707,GK,9,-10823,1491238,False,125.0,50.6,0.0,0.0,1
9735,GK,3,32362,1530826,False,115.0,50.6,0.0,0.0,0
39460,GK,3,32362,1530826,False,10.0,23.8,0.0,0.0,0
10489,GK,2,23831,1557197,True,-65.0,23.8,0.0,0.0,0
40214,GK,2,23831,1557197,True,55.0,15.0,0.0,0.0,0
11247,GK,1,87415,1655188,True,25.0,15.0,0.0,0.0,0
40972,GK,1,87415,1655188,True,60.0,16.6,0.0,0.0,0
11967,GK,10,-109603,1530286,False,-20.0,16.6,0.0,0.0,1
41692,GK,10,-109603,1530286,False,120.0,58.0,0.0,0.0,1
12659,GK,2,10464,1553169,False,120.0,58.0,0.0,0.0,0
42384,GK,2,10464,1553169,False,120.0,32.2,0.0,0.0,0
13400,GK,1,-23407,1532686,True,-160.0,32.2,0.0,0.0,0
43125,GK,1,-23407,1532686,True,55.0,16.0,20.0,0.0,0
14173,GK,1,-21515,1515104,False,155.0,16.0,20.0,0.0,0
43898,GK,1,-21515,1515104,False,170.0,5.2,0.0,0.0,0
14955,GK,2,-200669,1304806,True,-105.0,5.2,0.0,0.0,0
44680,GK,2,-200669,1304806,True,-65.0,23.2,0.0,0.0,0
15750,GK,1,-64038,1251589,False,120.0,23.2,0.0,0.0,0
45475,GK,1,-64038,1251589,False,140.0,19.6,0.0,0.0,0
16554,GK,8,-15416,1238867,True,-20.0,19.6,0.0,0.0,1
46279,GK,8,-15416,1238867,True,25.0,32.4,0.0,0.0,1
17366,GK,4,-41,1240834,False,60.0,32.4,0.0,0.0,0
47091,GK,4,-41,1240834,False,150.0,60.2,0.0,0.0,0
18284,GK,3,26553,1270316,False,165.0,60.2,0.0,0.0,0
48009,GK,3,26553,1270316,False,0.0,20.6,0.0,0.0,0
19063,GK,2,60755,1373879,True,-50.0,20.6,0.0,0.0,0
48788,GK,2,60755,1373879,True,40.0,20.8,0.0,0.0,0
19824,GK,2,-21440,1314074,False,-135.0,20.8,0.0,0.0,0
49549,GK,2,-21440,1314074,False,-130.0,41.6,3.0,0.0,0
20709,GK,11,16131,1334497,True,25.0,41.6,3.0,0.0,1
50434,GK,11,16131,1334497,True,55.0,48.2,10.0,0.0,1
21930,GK,3,58306,1416576,False,120.0,48.2,10.0,0.0,0
51655,GK,3,58306,1416576,False,105.0,31.4,0.0,0.0,0
22774,GK,2,46951,1465655,False,95.0,31.4,0.0,0.0,0
52499,GK,2,46951,1465655,False,135.0,48.0,0.0,0.0,0
23620,GK,2,51933,1521068,True,-245.0,48.0,0.0,0.0,0
53345,GK,2,51933,1521068,True,65.0,38.4,0.0,0.0,0
24470,GK,2,55449,1580003,False,120.0,38.4,0.0,0.0,0
54195,GK,2,55449,1580003,False,185.0,28.6,0.0,0.0,0
25464,GK,1,12961,1571199,True,85.0,28.6,0.0,0.0,0
55189,GK,1,12961,1571199,True,85.0,14.6,0.0,0.0,0
26483,GK,4,60485,1658770,True,75.0,14.6,0.0,0.0,0
56208,GK,4,60485,1658770,True,-65.0,39.4,0.0,0.0,0
27384,GK,2,21165,1680827,False,150.0,39.4,0.0,0.0,0
57109,GK,2,21165,1680827,False,165.0,46.6,0.0,0.0,0
28408,GK,3,20761,1714175,True,-240.0,46.6,0.0,0.0,0
58133,GK,3,20761,1714175,True,-130.0,32.2,0.0,0.0,0
28409,GK,2,20761,1714175,True,-155.0,32.2,0.0,0.0,0
58134,GK,2,20761,1714175,True,-105.0,41.2,0.0,0.0,0
29377,GK,7,-17848,1680512,False,120.0,41.2,0.0,0.0,1
59102,GK,7,-17848,1680512,False,50.0,21.0,0.0,0.0,1
32383,MID,1,30044,47446,False,20.0,0.0,0.0,0.0,0
33100,MID,1,9233,58391,True,75.0,6.8,0.3,34.0,0
33821,MID,5,-6662,52891,False,105.0,0.0,1.5,9.0,0
34623,MID,1,1059,56135,True,80.0,34.6,12.2,49.0,0
35348,MID,7,-4433,53218,False,-175.0,0.0,0.0,0.0,0
36079,MID,1,21885,77474,True,55.0,36.0,15.3,19.0,0
36810,MID,1,4393,82669,False,80.0,6.2,1.3,19.0,0
37543,MID,3,10593,95415,True,100.0,1.4,0.7,2.0,1
38286,MID,1,22588,122015,False,125.0,10.0,12.3,40.0,0
45818,MID,1,-274,34673,True,75.0,0.0,0.0,0.0,0
46627,MID,1,423,35418,False,20.0,0.0,0.0,0.0,0
47445,MID,4,253,35997,False,110.0,2.2,11.1,8.0,0
48419,MID,1,2095,39216,True,70.0,0.6,1.8,5.0,0
49073,MID,1,-439,38315,False,45.0,6.4,2.0,19.0,0
52860,MID,1,-383,38165,True,-115.0,0.0,0.0,0.0,0
53706,MID,1,-1,38400,False,10.0,0.4,2.4,0.0,0
57484,MID,1,294,39074,True,70.0,0.0,0.0,0.0,0
58607,MID,1,-83,39053,True,-50.0,0.4,0.8,4.0,0
18,MID,4,0,43975,False,-250.0,2.0,1.3,11.0,0
675,MID,1,26023,90812,True,25.0,19.2,20.5,2.0,0
1272,MID,1,-17612,72212,False,-25.0,1.4,0.5,4.0,0
1958,MID,7,-12576,60973,False,-25.0,0.2,0.8,6.0,0
2662,MID,2,9589,74935,True,15.0,46.2,0.3,45.0,0
3379,MID,1,-1710,73225,False,-255.0,10.0,17.3,11.0,0
4100,MID,2,1541,75674,True,-35.0,9.0,13.6,40.0,0
4902,MID,1,2030,78416,False,30.0,3.8,3.0,8.0,0
5627,MID,9,-500,78434,True,-25.0,0.2,1.5,7.0,0
6358,MID,2,261,78773,False,-140.0,43.6,50.8,21.0,0
7089,MID,3,-672,78414,True,-220.0,2.2,0.6,32.0,1
7822,MID,6,767,79652,False,0.0,11.4,0.8,8.0,0
8565,MID,7,2152,81601,True,-145.0,40.0,12.0,23.0,0
9312,MID,2,68309,153719,True,-35.0,34.6,15.3,25.0,0
10065,MID,2,8081,160641,False,45.0,0.0,3.4,23.0,0
10822,MID,2,-13136,147110,False,0.0,16.2,3.0,23.0,0
11579,MID,2,-13471,133044,True,-165.0,1.2,11.8,11.0,0
12265,MID,7,-9975,123791,True,-35.0,5.6,31.6,18.0,0
12967,MID,10,7386,133099,False,-5.0,41.8,2.3,43.0,0
13738,MID,5,52158,187544,True,-155.0,47.4,38.8,57.0,0
15299,MID,1,-40464,148825,True,-300.0,0.0,0.0,0.0,0
16098,MID,2,-4613,145441,False,0.0,0.0,0.3,6.0,0
16908,MID,7,-8802,137004,True,-215.0,6.4,11.5,4.0,0
17727,MID,6,11227,149638,True,-80.0,36.6,0.9,32.0,1
18699,MID,2,14314,166169,False,-60.0,33.0,46.9,48.0,0
19354,MID,2,-5230,158674,True,-305.0,9.4,1.8,8.0,0
20188,MID,1,9680,168781,False,0.0,6.2,0.7,21.0,0
21091,MID,2,70886,559729,False,45.0,4.2,0.4,0.0,0
21454,MID,1,-24961,213721,True,-35.0,10.6,24.6,7.0,0
22297,MID,2,-18916,195300,True,-110.0,1.6,11.5,2.0,0
23141,MID,6,-25564,169841,False,-70.0,0.0,3.2,9.0,0
24847,MID,1,-21687,139457,False,5.0,0.0,0.0,0.0,0
25940,MID,2,-14639,128947,True,-300.0,1.2,4.6,0.0,0
26897,MID,2,-2045,127518,False,70.0,4.6,11.4,6.0,0
27766,MID,1,-8238,118510,True,-125.0,2.8,2.0,8.0,0
28888,MID,5,-1119,118181,False,55.0,0.0,1.8,4.0,0
291,MID,4,0,33579,True,-180.0,21.2,24.8,23.0,0
1552,MID,10,-4479,49514,True,-265.0,0.0,1.4,15.0,1
2247,MID,1,45371,105511,False,180.0,46.8,30.7,38.0,0
2957,MID,5,35456,146502,True,5.0,7.8,13.4,6.0,1
3674,MID,12,74902,225799,False,250.0,8.2,8.1,4.0,1
